Main_PRID,Language,Extracted_PRID,Extracted_Language
1564801,NaN,NaN,NaN
1564804,NaN,NaN,NaN
1564806,NaN,NaN,NaN
1564809,NaN,NaN,NaN
1564810,NaN,1564899,Assamese
1564810,NaN,1564827,Urdu
1564810,NaN,1564858,Hindi
1564810,NaN,1564839,Gujarati
1564810,NaN,1565244,Tamil
1564810,NaN,1564846,Kannada
1564812,NaN,NaN,NaN
1564813,NaN,1564879,Hindi
1564814,NaN,1566017,Gujarati
1564814,NaN,1564969,Hindi
1564824,NaN,1564874,Hindi
1564825,NaN,NaN,NaN
1564826,NaN,NaN,NaN
1564831,NaN,NaN,NaN
1564832,NaN,NaN,NaN
